Age,Experience,Income,Family,CCAvg,Education,Mortgage,Securities_Account,CD_Account,Online,CreditCard,Card_Income_ratio,Personal_Loan
48,22,94,4,2.6,3,0,0,0,1,0,0.3319148936170213,0
47,23,130,2,1.4,1,0,0,0,0,0,0.1292307692307692,0
38,13,54,3,0.7,2,196,0,0,0,0,0.15555555555555553,0
67,41,112,1,2.0,1,0,1,0,0,0,0.21428571428571427,0
32,8,44,1,1.8,2,192,0,0,1,0,0.49090909090909096,0
47,21,71,4,2.9,1,0,0,0,1,0,0.4901408450704225,0
42,18,115,1,0.3,1,0,0,0,0,0,0.03130434782608695,0
39,14,104,1,4.0,3,0,0,1,1,1,0.46153846153846156,0
48,23,161,4,7.9,3,310,0,0,0,0,0.5888198757763976,1
49,23,121,1,4.9,1,0,0,0,1,0,0.48595041322314053,0
62,36,119,2,2.0,1,0,0,0,0,0,0.20168067226890757,0
27,2,155,1,0.8,1,0,0,0,0,0,0.06193548387096775,0
59,35,95,1,3.8,1,0,0,0,1,1,0.4799999999999999,0
33,7,14,1,0.4,2,98,0,0,1,0,0.3428571428571429,0
28,3,115,4,3.1,2,0,0,0,0,0,0.3234782608695652,1
64,40,58,1,1.8,3,0,0,0,1,0,0.3724137931034483,0
32,6,51,4,0.2,1,154,1,0,0,1,0.04705882352941177,0
39,14,10,2,0.3,2,0,1,0,0,1,0.36,0
54,24,83,1,3.0,3,0,0,0,0,0,0.43373493975903615,0
45,20,200,2,8.8,1,0,0,0,1,1,0.528,0
25,1,21,4,0.4,1,90,0,0,1,0,0.2285714285714286,0
31,7,35,1,1.33,1,131,0,0,0,1,0.456,0
45,19,60,2,0.4,3,250,0,0,1,0,0.08000000000000002,0
30,4,204,2,4.5,1,0,0,0,1,0,0.2647058823529412,0
55,29,39,1,0.2,1,0,0,0,0,1,0.06153846153846155,0
43,17,164,1,2.4,1,449,0,0,1,0,0.17560975609756097,0
53,28,48,2,1.9,2,0,0,0,1,0,0.4749999999999999,0
56,32,190,3,2.2,1,0,0,1,1,0,0.13894736842105265,1
36,12,58,1,3.6,2,0,0,0,0,0,0.7448275862068966,0
42,18,189,2,7.6,1,0,0,0,1,0,0.4825396825396825,0
34,10,13,4,1.0,1,95,1,0,1,0,0.9230769230769231,0
62,38,54,1,0.8,1,0,1,0,0,1,0.1777777777777778,0
45,18,50,3,2.5,2,0,0,0,1,0,0.6,0
34,8,18,4,0.3,1,0,0,0,0,0,0.19999999999999998,0
37,12,93,1,2.8,1,0,1,0,1,0,0.3612903225806451,0
58,28,58,3,2.0,3,0,0,0,1,0,0.41379310344827586,0
45,19,70,1,2.8,1,0,0,0,0,1,0.4799999999999999,0
50,26,55,1,1.6,2,0,0,0,1,0,0.3490909090909091,0
27,3,69,3,0.7,2,0,0,0,1,1,0.12173913043478259,0
32,6,13,4,0.3,1,0,0,0,1,1,0.2769230769230769,0
48,24,84,3,0.7,1,166,0,0,1,0,0.09999999999999998,0
30,6,44,1,0.2,3,0,0,0,0,1,0.05454545454545456,0
36,6,78,4,1.8,3,163,0,0,0,0,0.27692307692307694,0
60,34,40,1,1.6,1,0,0,0,1,0,0.4800000000000001,0
61,37,62,1,0.0,2,244,0,0,1,0,0.0,0
42,18,103,1,3.33,1,0,1,1,1,1,0.3879611650485437,1
55,25,44,3,1.0,3,0,0,0,1,0,0.2727272727272727,0
51,25,173,1,0.5,2,0,0,0,1,0,0.03468208092485549,1
58,34,25,2,0.3,1,123,0,0,1,0,0.144,0
50,25,130,1,0.6,1,311,0,0,0,0,0.05538461538461538,0
66,41,114,1,0.8,3,0,0,0,1,1,0.08421052631578949,0
65,40,48,3,2.4,1,0,0,0,0,1,0.6,0
64,38,63,2,1.7,3,184,1,0,1,0,0.32380952380952377,0
53,28,41,2,0.6,3,0,1,0,0,0,0.17560975609756097,0
45,19,11,1,0.2,1,91,0,0,0,0,0.21818181818181823,0
50,26,42,2,1.0,3,78,1,0,1,0,0.2857142857142857,0
47,22,25,1,0.1,1,148,0,0,1,0,0.04800000000000001,0
24,3,41,4,1.0,3,0,0,0,1,0,0.2926829268292683,0
32,6,50,4,2.1,3,0,1,1,1,1,0.504,0
54,28,28,4,1.5,3,0,0,0,1,1,0.6428571428571429,0
40,14,42,2,0.7,1,101,0,0,1,0,0.19999999999999996,0
56,26,92,2,4.5,3,0,1,0,0,1,0.5869565217391305,0
58,34,60,4,1.6,2,0,0,0,0,1,0.32000000000000006,0
36,11,183,1,3.0,3,0,0,1,1,1,0.19672131147540983,1
43,17,80,3,0.1,1,0,0,1,1,1,0.015000000000000003,0
63,37,145,2,6.9,1,0,0,0,1,0,0.5710344827586208,0
32,8,78,4,0.1,2,0,0,0,1,0,0.015384615384615387,0
47,21,28,3,1.5,1,0,0,0,1,0,0.6428571428571429,0
66,41,114,1,0.8,3,0,0,0,1,1,0.08421052631578949,0
46,21,204,2,2.8,1,0,0,0,1,0,0.16470588235294115,0
51,27,62,2,3.2,3,118,0,0,0,1,0.6193548387096776,0
52,28,145,2,6.8,1,0,0,0,1,0,0.5627586206896551,0
63,38,28,2,0.5,2,89,0,0,1,0,0.21428571428571427,0
31,5,101,1,2.9,3,170,1,0,0,0,0.3445544554455445,0
32,7,143,3,2.9,3,0,0,0,1,0,0.24335664335664334,1
24,0,119,1,1.5,1,0,0,0,1,0,0.15126050420168066,0
43,19,81,1,0.3,1,218,0,0,1,0,0.04444444444444444,0
29,5,135,2,0.6,1,0,0,0,0,0,0.05333333333333333,0
56,32,23,4,0.7,1,0,0,0,1,1,0.36521739130434777,0
50,24,30,4,0.1,1,161,0,0,1,1,0.04000000000000001,0
36,11,158,1,5.1,3,0,0,1,1,1,0.3873417721518987,1
60,36,22,2,1.0,1,0,1,1,1,1,0.5454545454545454,0
35,10,161,1,4.1,1,0,1,0,1,0,0.30559006211180123,0
56,29,42,4,2.5,2,0,0,0,0,0,0.7142857142857143,0
37,13,72,4,2.0,3,0,1,0,0,0,0.3333333333333333,0
60,34,50,3,2.2,3,0,0,0,1,1,0.528,0
40,15,22,1,0.6,3,0,0,0,1,0,0.3272727272727272,0
57,32,19,1,1.3,1,0,0,0,1,0,0.8210526315789475,0
58,32,9,3,0.3,3,0,0,0,0,1,0.39999999999999997,0
60,35,43,3,0.9,3,0,0,0,1,1,0.25116279069767444,0
48,23,43,2,1.3,1,0,0,0,1,0,0.3627906976744186,0
46,20,82,3,0.7,2,0,0,0,1,1,0.10243902439024388,0
34,10,22,1,0.5,3,85,0,0,0,0,0.2727272727272727,0
55,31,20,2,0.3,1,0,0,0,1,0,0.18,0
25,0,88,2,1.8,2,319,0,0,1,1,0.24545454545454548,0
50,26,11,4,0.2,1,0,1,0,0,0,0.21818181818181823,0
29,2,30,4,1.5,2,112,0,0,0,1,0.6,0
45,19,83,2,1.7,2,0,0,0,1,0,0.24578313253012046,0
51,25,70,1,0.8,3,0,1,0,1,0,0.13714285714285715,0
29,0,134,4,6.5,3,0,0,0,0,0,0.582089552238806,1
64,40,169,2,2.1,1,122,0,0,1,0,0.14911242603550298,0
25,1,62,4,0.0,1,229,0,0,1,0,0.0,0
34,10,21,4,0.7,2,0,0,0,1,0,0.3999999999999999,0
57,32,84,3,1.6,3,0,1,0,0,0,0.2285714285714286,0
41,15,24,2,0.8,3,0,1,0,1,0,0.4000000000000001,0
27,1,74,3,0.3,3,0,0,0,1,0,0.048648648648648644,0
45,20,89,4,1.9,3,0,0,0,1,0,0.25617977528089886,0
27,1,138,2,2.0,1,0,0,0,1,0,0.17391304347826086,0
43,16,71,3,2.33,2,0,0,0,0,0,0.39380281690140845,0
31,6,44,4,0.8,1,0,0,0,0,0,0.21818181818181823,0
53,27,81,4,2.6,3,0,0,0,1,0,0.38518518518518524,0
44,20,122,1,0.3,1,0,0,0,1,0,0.029508196721311473,0
56,31,53,2,1.6,3,78,0,0,0,0,0.36226415094339626,0
57,33,95,2,1.6,1,0,0,0,0,0,0.20210526315789476,0
46,22,25,4,0.6,1,0,0,0,1,1,0.288,0
25,0,14,2,0.9,3,0,0,0,0,1,0.7714285714285715,0
47,23,190,4,0.3,3,305,0,0,0,0,0.01894736842105263,1
60,34,21,3,0.3,3,129,0,0,1,0,0.1714285714285714,0
54,29,25,4,0.1,3,109,0,0,0,0,0.04800000000000001,0
33,3,59,2,1.75,3,0,0,0,1,0,0.3559322033898305,0
29,5,162,1,4.3,1,0,0,0,0,1,0.3185185185185185,0
38,12,61,4,0.2,3,0,0,0,1,0,0.03934426229508197,0
59,33,38,3,2.2,3,178,1,1,1,1,0.6947368421052632,0
53,27,192,1,1.7,1,601,0,0,1,0,0.10625,0
59,35,88,2,1.6,1,278,0,0,0,0,0.21818181818181823,0
50,26,192,2,1.8,3,301,0,1,1,1,0.1125,1
41,17,83,4,2.67,1,0,0,0,1,0,0.38602409638554214,0
65,39,10,1,0.8,2,0,0,0,1,0,0.9600000000000002,0
59,33,73,2,1.7,3,0,0,0,1,1,0.2794520547945205,0
39,13,52,3,0.5,3,0,1,0,0,1,0.11538461538461539,0
60,36,32,3,0.4,2,165,0,0,1,0,0.15000000000000002,0
43,17,21,3,1.5,1,0,0,0,0,0,0.8571428571428571,0
50,26,22,4,0.5,2,112,0,0,1,0,0.2727272727272727,0
32,6,32,2,0.3,1,0,0,0,0,0,0.11249999999999999,0
56,31,25,4,0.9,2,111,0,0,1,0,0.43200000000000005,0
25,1,13,4,1.0,1,95,0,0,0,1,0.9230769230769231,0
37,12,55,1,2.5,3,0,0,0,1,0,0.5454545454545454,0
43,17,49,1,2.8,1,0,0,0,1,0,0.6857142857142856,0
57,31,39,4,0.7,2,0,1,0,1,0,0.21538461538461534,0
39,12,75,3,2.33,2,0,0,0,1,1,0.3728,0
42,18,49,2,1.7,1,106,0,0,0,1,0.4163265306122449,0
33,7,44,1,0.3,1,0,0,0,0,0,0.0818181818181818,0
49,24,42,2,0.7,2,0,0,0,1,0,0.19999999999999996,0
65,39,160,4,3.8,1,237,0,0,1,0,0.285,1
32,8,79,1,0.1,1,0,0,0,0,0,0.015189873417721522,0
28,2,149,2,7.2,1,0,0,0,1,0,0.5798657718120805,0
26,2,85,2,2.5,1,0,0,0,0,0,0.35294117647058826,0
48,24,81,3,0.7,1,0,0,0,0,0,0.10370370370370369,0
27,0,30,4,1.0,3,0,0,0,1,1,0.4,0
27,3,148,1,1.5,1,397,0,0,1,1,0.12162162162162163,0
35,9,141,2,4.5,2,0,0,0,0,0,0.3829787234042553,1
54,30,70,1,1.6,3,265,0,0,0,0,0.2742857142857143,0
29,3,53,4,1.8,3,0,0,0,1,0,0.4075471698113208,0
53,28,184,1,8.1,1,303,0,0,1,0,0.5282608695652173,0
54,28,183,1,1.0,1,442,0,0,0,0,0.06557377049180328,0
56,30,38,1,0.2,1,0,0,0,0,0,0.06315789473684212,0
41,17,160,2,8.0,1,0,0,0,1,0,0.6,0
59,35,42,1,1.8,3,0,0,0,1,0,0.5142857142857143,0
60,34,35,1,0.2,1,0,0,0,1,0,0.06857142857142857,0
30,6,42,1,2.1,3,144,0,0,0,1,0.6000000000000001,0
57,33,28,1,1.2,3,98,0,0,1,0,0.5142857142857142,0
50,24,29,3,0.9,3,0,0,0,0,0,0.3724137931034483,0
50,24,40,4,2.6,1,89,0,0,1,0,0.78,0
34,9,195,2,3.0,1,122,0,0,1,0,0.18461538461538463,0
33,6,49,2,1.67,2,214,0,0,0,0,0.40897959183673466,0
42,15,21,3,1.0,2,0,0,0,1,0,0.5714285714285714,0
37,12,100,3,1.2,3,341,0,0,1,1,0.144,0
39,15,52,3,2.33,1,0,0,0,1,0,0.5376923076923077,0
53,23,65,4,2.0,3,0,0,0,1,0,0.36923076923076925,0
32,8,29,1,0.2,3,76,0,0,1,1,0.08275862068965519,0
29,3,148,3,4.1,1,0,0,0,1,0,0.3324324324324324,1
57,33,45,4,1.5,1,204,0,0,1,0,0.4,0
57,33,134,4,0.9,1,198,0,0,1,0,0.08059701492537313,1
55,30,55,3,1.7,1,0,0,0,0,1,0.3709090909090909,0
44,20,30,4,0.3,1,0,0,0,0,1,0.11999999999999998,0
50,24,112,1,0.3,1,229,0,0,0,0,0.03214285714285714,0
56,30,122,2,0.5,1,0,0,0,0,1,0.04918032786885246,0
54,24,69,3,1.4,3,132,0,0,1,0,0.24347826086956517,0
44,19,83,2,3.8,3,0,1,0,0,1,0.5493975903614458,0
57,31,82,2,2.0,1,83,0,0,0,1,0.2926829268292683,0
57,32,42,2,2.1,3,0,0,0,1,0,0.6000000000000001,0
62,37,19,3,1.3,2,97,0,0,1,0,0.8210526315789475,0
61,35,63,3,2.2,3,0,0,0,0,0,0.41904761904761906,0
30,5,131,3,0.5,3,0,0,0,0,0,0.04580152671755725,1
28,4,69,3,0.7,2,80,0,0,1,0,0.12173913043478259,0
33,9,23,3,0.9,3,0,0,0,1,1,0.46956521739130436,0
38,14,62,1,1.5,3,255,0,0,1,0,0.2903225806451613,0
27,1,142,3,5.5,1,0,0,0,0,0,0.4647887323943662,1
30,5,121,2,3.1,1,408,0,0,1,0,0.30743801652892566,0
47,23,32,4,0.6,1,156,0,0,1,1,0.22499999999999998,0
55,29,33,2,0.4,3,0,0,0,0,0,0.14545454545454548,0
35,9,33,2,0.3,1,0,1,0,1,0,0.10909090909090909,0
26,2,132,2,2.4,3,0,0,0,0,1,0.21818181818181817,1
52,28,31,4,0.9,2,151,1,0,1,0,0.34838709677419355,0
50,25,13,2,0.7,3,0,0,0,0,0,0.6461538461538461,0
42,18,45,1,0.7,1,0,1,0,1,0,0.18666666666666665,0
52,27,29,1,1.5,2,159,0,0,0,1,0.6206896551724138,0
30,5,134,1,0.0,1,0,0,0,1,1,0.0,0
44,19,99,3,3.5,3,357,0,0,0,0,0.42424242424242425,1
38,12,59,2,2.4,2,0,0,0,0,0,0.48813559322033895,0
50,25,45,2,0.6,3,0,0,0,0,0,0.15999999999999998,0
29,5,92,2,0.6,1,0,0,0,1,0,0.07826086956521738,0
29,5,112,2,2.0,2,382,1,0,0,0,0.21428571428571427,0
39,15,62,3,2.33,1,131,0,1,1,1,0.4509677419354839,0
30,3,150,4,5.0,2,0,0,0,1,0,0.4,1
63,38,129,1,0.9,1,366,0,0,1,0,0.08372093023255814,0
46,21,9,2,0.7,3,0,0,0,1,0,0.9333333333333331,0
59,32,49,4,2.5,2,0,0,0,1,0,0.6122448979591837,0
44,18,91,2,0.8,3,0,0,0,1,0,0.10549450549450551,0
60,34,64,2,1.7,3,236,1,0,1,0,0.31875,0
60,35,44,2,1.6,3,170,0,0,1,0,0.43636363636363645,0
43,18,94,4,1.1,2,0,0,0,1,0,0.14042553191489363,0
60,36,141,2,2.1,1,0,0,0,1,1,0.17872340425531916,0
55,29,79,3,0.8,1,0,0,0,1,1,0.12151898734177217,0
48,22,133,2,3.1,2,0,0,0,1,0,0.2796992481203008,1
42,17,89,1,0.1,2,170,0,0,1,0,0.013483146067415732,0
29,5,64,4,0.0,1,249,0,0,0,1,0.0,0
42,17,14,2,0.1,2,0,0,0,1,0,0.08571428571428573,0
29,5,31,1,1.0,3,0,0,0,0,0,0.3870967741935484,0
38,12,22,3,0.2,2,0,0,0,1,0,0.10909090909090911,0
27,3,90,3,0.8,1,0,0,0,1,0,0.10666666666666669,0
61,35,79,2,2.0,1,194,0,0,1,1,0.3037974683544304,0
41,17,129,1,3.4,1,0,0,0,0,1,0.31627906976744186,0
39,13,93,4,3.6,3,0,0,0,1,0,0.4645161290322581,1
33,6,78,4,2.0,2,0,0,0,0,0,0.3076923076923077,0
52,28,51,1,1.6,3,0,1,0,0,1,0.37647058823529417,0
45,21,39,2,2.1,3,184,0,0,0,1,0.6461538461538462,0
32,8,39,1,1.7,1,0,0,0,1,1,0.523076923076923,0
47,22,42,3,2.7,2,0,0,0,1,1,0.7714285714285716,0
52,27,81,4,3.8,2,0,0,0,0,0,0.5629629629629629,0
44,18,43,2,0.7,1,163,1,0,0,0,0.1953488372093023,0
52,26,78,3,3.0,2,0,0,0,0,1,0.46153846153846156,0
62,36,39,2,0.3,1,0,0,0,1,0,0.0923076923076923,0
38,13,12,2,0.3,2,104,1,0,1,0,0.3,0
48,24,79,3,0.7,1,0,0,0,1,1,0.10632911392405062,0
38,13,63,3,0.5,3,190,1,1,1,1,0.09523809523809523,0
62,36,28,3,0.7,2,0,0,0,1,0,0.29999999999999993,0
41,15,22,4,1.5,3,0,0,0,0,1,0.8181818181818182,0
49,25,114,1,2.5,3,0,0,0,1,0,0.2631578947368421,1
47,23,90,1,2.7,1,323,0,0,0,0,0.36000000000000004,0
29,5,34,4,0.4,2,0,0,0,0,1,0.14117647058823532,0
29,5,135,3,5.3,1,0,0,1,1,1,0.4711111111111111,1
34,8,82,2,1.8,1,178,0,0,1,1,0.2634146341463415,0
42,17,44,1,0.3,3,0,1,1,1,1,0.0818181818181818,0
62,38,64,4,2.2,1,123,1,1,1,1,0.41250000000000003,0
60,34,83,2,2.0,1,249,0,0,0,0,0.2891566265060241,0
28,3,142,1,0.8,1,0,0,0,1,0,0.06760563380281691,0
49,25,135,2,1.4,1,82,0,0,1,1,0.12444444444444443,0
60,30,28,1,1.5,3,124,1,0,1,0,0.6428571428571429,0
34,10,90,2,2.7,1,0,0,0,1,0,0.36000000000000004,0
36,12,142,3,2.3,2,0,0,1,1,1,0.19436619718309858,1
61,36,40,3,0.5,2,0,1,0,1,0,0.15,0
59,33,89,4,1.9,2,0,0,0,1,1,0.25617977528089886,0
45,20,85,4,1.1,2,0,1,0,1,0,0.15529411764705883,0
34,8,29,2,2.0,3,0,0,0,1,1,0.8275862068965517,0
65,40,81,3,1.8,2,0,0,0,1,0,0.26666666666666666,0
35,9,55,1,2.0,1,0,0,0,1,0,0.43636363636363634,0
62,38,78,2,0.0,3,0,0,0,1,0,0.0,0
39,14,113,1,1.0,3,0,1,0,1,0,0.10619469026548672,0
43,19,161,2,7.6,1,464,0,0,1,0,0.5664596273291925,0
30,3,172,3,3.4,2,0,0,0,0,1,0.23720930232558138,1
56,30,21,2,0.7,2,0,0,0,1,0,0.3999999999999999,0
30,6,118,2,2.8,2,0,0,0,0,0,0.28474576271186436,1
35,8,52,2,1.0,2,0,0,0,0,1,0.23076923076923078,0
55,29,28,2,0.7,2,82,0,0,1,1,0.29999999999999993,0
50,23,83,1,2.67,2,0,0,1,1,1,0.38602409638554214,0
65,41,83,3,2.0,3,0,0,0,1,0,0.2891566265060241,0
41,17,93,4,0.8,1,218,0,0,0,0,0.10322580645161292,0
55,25,58,4,2.0,3,219,0,0,0,1,0.41379310344827586,0
35,11,53,3,2.8,1,0,0,0,0,0,0.6339622641509433,0
36,12,62,4,0.1,2,145,0,0,0,0,0.019354838709677424,0
38,12,48,4,0.2,3,0,0,0,1,0,0.05000000000000001,0
38,11,29,4,1.0,2,0,0,0,1,0,0.41379310344827586,0
28,4,70,4,2.6,1,0,0,0,1,0,0.44571428571428573,0
29,3,73,3,0.3,3,0,0,0,0,0,0.04931506849315068,0
61,36,55,3,0.9,3,197,0,0,0,0,0.19636363636363638,0
32,6,93,3,1.6,1,79,0,0,1,0,0.20645161290322583,0
52,28,149,2,6.8,1,0,0,0,1,0,0.5476510067114093,0
47,22,95,2,3.9,2,0,0,0,0,0,0.49263157894736836,1
35,11,81,2,0.0,1,0,0,0,1,1,0.0,0
29,3,35,2,0.3,1,88,0,1,1,1,0.10285714285714284,0
44,20,124,1,4.7,1,0,0,0,1,1,0.4548387096774194,0
49,23,70,1,0.3,1,217,0,0,0,0,0.05142857142857142,0
42,17,28,1,0.5,3,90,0,0,0,0,0.21428571428571427,0
42,16,38,3,0.9,3,0,0,0,0,0,0.28421052631578947,0
55,31,62,4,1.5,1,0,0,0,1,0,0.2903225806451613,0
46,20,25,4,0.6,3,125,0,0,0,0,0.288,0
51,27,112,3,1.8,2,0,1,1,1,1,0.19285714285714287,0
24,0,38,1,1.0,3,0,0,0,1,0,0.3157894736842105,0
50,23,64,1,2.67,2,0,0,0,0,0,0.500625,0
49,23,64,4,2.6,1,0,0,0,1,1,0.48750000000000004,0
50,24,150,1,7.3,1,0,0,0,1,1,0.584,0
49,24,25,2,0.7,3,0,0,0,1,0,0.33599999999999997,0
46,21,13,2,0.7,3,0,0,0,1,0,0.6461538461538461,0
29,4,44,4,2.0,2,0,0,0,1,0,0.5454545454545454,0
25,1,139,2,2.0,1,0,0,0,0,1,0.17266187050359713,0
56,32,125,3,0.6,1,342,0,1,1,1,0.05759999999999999,1
30,6,64,4,3.4,1,117,0,0,0,0,0.6375,0
57,27,50,4,2.0,3,0,0,0,1,0,0.48,0
29,3,113,2,0.2,1,0,0,0,1,1,0.02123893805309735,0
65,41,79,3,2.0,3,0,0,0,0,0,0.3037974683544304,0
58,32,130,2,2.7,1,0,0,0,1,0,0.24923076923076928,0
45,20,61,3,2.7,2,0,0,0,0,1,0.5311475409836066,0
43,18,13,2,0.1,2,0,0,1,1,1,0.09230769230769233,0
51,26,70,1,2.8,2,0,0,0,1,1,0.4799999999999999,0
62,37,32,3,0.2,1,0,1,0,0,1,0.07500000000000001,0
65,40,53,3,2.2,1,0,0,0,0,1,0.49811320754716987,0
35,11,83,2,2.2,1,0,0,0,0,0,0.31807228915662655,0
38,13,129,3,4.1,3,0,0,1,1,1,0.38139534883720927,1
31,6,170,2,6.7,1,137,0,0,1,0,0.47294117647058825,0
29,3,121,2,1.3,1,0,0,0,0,0,0.12892561983471076,0
44,20,38,2,2.1,3,95,0,0,1,0,0.6631578947368422,0
44,20,182,2,7.6,1,0,0,0,0,0,0.501098901098901,0
40,16,60,2,3.2,1,0,0,0,0,0,0.6400000000000001,0
41,16,35,2,1.4,2,135,0,0,0,0,0.4799999999999999,0
52,27,39,4,0.2,2,0,1,0,1,0,0.06153846153846155,0
65,40,143,4,6.6,2,0,0,0,1,0,0.5538461538461538,1
49,23,93,1,2.4,1,0,0,0,1,1,0.30967741935483867,0
46,22,72,4,1.4,2,149,0,0,1,1,0.23333333333333328,0
30,6,45,1,1.8,2,0,0,0,1,0,0.48000000000000004,0
28,3,149,1,0.8,1,0,0,0,1,0,0.06442953020134229,0
41,17,71,3,0.3,3,0,0,0,0,1,0.05070422535211267,0
37,13,59,1,1.5,3,0,0,0,0,1,0.3050847457627119,0
33,8,82,1,2.6,2,0,1,1,1,1,0.38048780487804884,0
30,5,118,4,3.0,3,0,0,0,1,0,0.3050847457627119,1
41,16,98,1,4.0,3,0,0,0,0,1,0.4897959183673469,0
41,16,25,2,0.1,2,91,1,0,0,0,0.04800000000000001,0
51,26,133,1,0.6,1,328,0,0,0,0,0.054135338345864654,0
34,8,31,1,0.3,1,104,0,0,1,1,0.11612903225806451,0
26,1,54,2,1.6,3,0,1,0,0,0,0.3555555555555556,0
48,22,84,2,0.4,3,145,0,0,0,0,0.05714285714285715,0
63,38,140,1,2.5,1,0,0,0,0,0,0.21428571428571427,0
58,32,74,2,2.3,3,0,0,0,0,1,0.37297297297297294,0
44,19,85,4,1.9,3,0,0,0,1,1,0.268235294117647,0
55,31,50,4,1.5,1,0,0,0,1,0,0.36,0
37,13,111,1,0.8,2,0,0,0,0,0,0.0864864864864865,0
45,21,152,2,1.4,1,0,0,0,1,0,0.11052631578947367,0
53,28,59,2,1.9,2,0,0,0,1,0,0.38644067796610165,0
51,27,10,2,0.2,1,86,0,0,0,0,0.24000000000000005,0
33,7,104,2,3.6,3,0,0,0,0,1,0.4153846153846154,1
27,3,118,1,3.3,2,0,0,0,1,0,0.335593220338983,1
30,6,49,3,0.7,2,196,0,0,0,1,0.1714285714285714,0
48,22,125,1,2.4,1,0,0,0,1,0,0.23039999999999997,0
52,27,30,2,0.7,2,0,0,0,1,1,0.27999999999999997,0
34,10,92,2,2.7,1,0,1,1,0,1,0.35217391304347834,0
40,16,83,4,0.2,3,0,0,0,0,0,0.028915662650602414,0
41,16,82,1,4.0,3,0,0,0,1,0,0.5853658536585366,0
44,20,122,1,0.3,1,0,1,0,1,0,0.029508196721311473,0
54,28,61,3,3.0,2,0,0,0,1,1,0.5901639344262295,0
64,38,40,1,2.5,3,94,0,0,1,1,0.75,0
33,8,39,4,0.8,1,0,0,0,1,0,0.2461538461538462,0
26,0,19,1,0.1,2,121,0,0,1,0,0.06315789473684212,0
41,15,58,3,0.5,3,0,0,0,1,0,0.10344827586206896,0
28,2,93,2,0.2,1,0,0,0,0,0,0.02580645161290323,0
33,9,64,4,3.4,1,0,0,0,0,0,0.6375,0
61,36,169,2,6.1,3,106,0,1,1,1,0.43313609467455616,1
33,8,20,3,1.3,1,83,0,0,0,1,0.78,0
27,1,141,4,5.1,3,354,0,0,0,0,0.4340425531914893,1
58,34,84,2,2.8,1,0,0,0,1,1,0.3999999999999999,0
63,38,31,1,1.1,3,125,0,0,1,0,0.42580645161290326,0
24,2,80,2,1.6,3,238,0,0,0,0,0.24000000000000005,0
31,5,82,4,2.2,2,0,0,0,0,0,0.32195121951219513,0
46,21,39,4,0.0,2,0,0,0,1,0,0.0,0
26,0,179,4,2.1,2,0,0,0,0,0,0.14078212290502795,1
64,39,73,3,2.2,1,0,1,0,0,1,0.36164383561643837,0
54,29,58,4,1.3,3,0,0,0,0,0,0.26896551724137935,0
38,14,20,4,0.4,2,79,0,0,1,1,0.24000000000000005,0
60,34,85,2,2.0,1,0,0,0,1,0,0.2823529411764706,0
58,32,40,2,0.3,1,0,0,0,0,0,0.09,0
40,16,140,3,5.6,1,0,0,0,0,0,0.4799999999999999,1
51,27,12,4,0.5,2,78,1,0,1,0,0.5,0
54,29,32,2,0.6,3,0,0,0,1,1,0.22499999999999998,0
35,9,164,2,0.0,1,500,0,0,0,0,0.0,0
41,17,138,3,6.9,2,0,0,0,1,0,0.6000000000000001,1
61,31,49,4,1.67,3,0,0,0,1,0,0.40897959183673466,0
58,34,30,3,0.4,2,0,0,0,0,0,0.16000000000000003,0
50,24,95,1,0.3,1,262,0,0,1,0,0.03789473684210526,0
57,32,21,1,0.3,3,117,0,0,0,0,0.1714285714285714,0
31,5,180,1,2.9,3,144,1,0,0,0,0.19333333333333333,1
49,24,13,4,0.8,1,111,0,0,1,0,0.7384615384615386,0
58,32,65,3,2.2,3,0,0,0,1,0,0.4061538461538462,0
46,22,71,2,1.7,1,0,0,0,1,1,0.28732394366197184,0
36,11,40,2,1.1,2,166,1,0,0,0,0.33,0
43,17,125,4,3.5,2,0,0,0,0,0,0.336,1
38,14,54,2,0.6,3,218,0,0,0,0,0.13333333333333333,0
56,32,79,3,2.67,1,0,0,0,1,0,0.40556962025316456,0
58,34,149,4,7.2,2,0,0,1,1,1,0.5798657718120805,1
53,26,14,2,1.0,2,83,0,0,0,0,0.8571428571428571,0
52,28,62,1,1.8,3,231,0,0,1,0,0.34838709677419355,0
35,11,58,3,2.0,1,149,0,0,1,1,0.41379310344827586,0
44,20,130,1,5.0,1,0,0,0,0,1,0.46153846153846156,0
28,1,40,1,2.0,2,0,1,0,1,0,0.6,0
63,37,118,1,2.0,1,427,0,0,0,0,0.2033898305084746,0
57,32,102,1,2.6,1,0,0,0,1,0,0.3058823529411765,0
36,12,123,2,5.6,2,0,0,1,1,1,0.5463414634146341,1
51,25,91,1,0.8,3,0,0,0,0,0,0.10549450549450551,0
34,9,55,3,2.3,1,0,1,1,1,1,0.5018181818181818,0
53,29,141,2,0.2,3,0,0,0,0,0,0.017021276595744685,1
43,13,33,1,0.75,3,0,0,0,0,0,0.2727272727272727,0
63,38,84,4,0.1,2,0,0,0,0,0,0.014285714285714287,0
33,6,78,4,2.0,2,0,1,0,1,0,0.3076923076923077,0
36,11,83,1,2.8,1,0,0,0,0,0,0.4048192771084337,0
45,20,155,1,7.0,1,0,0,0,1,1,0.5419354838709678,0
54,28,85,4,4.9,1,0,0,0,1,0,0.691764705882353,0
